_unit_id,airline_sentiment,airline,text
681451787,negative,United,@united too much info to share via tweet Please send me your name and contact info Happy to supply you with images and CS rep names
681678833,negative,American,@AmericanAir I'm in MEX I need to fly to New York City tomorrow My new flight on Tuesday is unacceptable Please help
681462681,negative,US Airways,@USAirways I've been waiting for desk for 45 and on hold 36min and counting photo of desk agent on phone not flattering
681461872,negative,US Airways,@usairways I get extended hold times due to the weather but 2 1 2 hours on hold and counting HELP
681450115,negative,United,@united how about starting without the robotic response
681463172,negative,US Airways,@USAirways I ve had my flight Cancelled Flightled twice now and after 5 minutes of automated questions the phone just goes to a busy signal Help
681461334,negative,US Airways,@USAirways @TheHaileyTate Another blatant lie from @USAirways
681461557,negative,US Airways,@USAirways on hold 2 5 hrs trying to reschedule our flight Can anyone there please help us
681454062,negative,United,@United I feel very well informed yes the flight is indeed delayed Thank you
681458755,negative,Delta,@JetBlue second incident of lost baggage I sent you a DM Thoughts
681460780,negative,US Airways,@USAirways @AmericanAir hey since you f #ed my wknd can I have day pass to admirals club or meal coupon or free coke blank stare
681679170,negative,American,@AmericanAir I really want to get home Tonight preferably Please stop delaying my plane #AmericanAirlines
681461208,negative,US Airways,@USAirways when do we get our baggages @usaireays 699 LA to RDU
681455640,negative,Southwest,@SouthwestAir Please explain to reps ignoring a technical issue and passing the buck is not a good business model Lucky limited to 140
681677308,negative,American,@AmericanAir You Cancelled Flight my flight and there s no way to rebook on the website or app I have to wait 35 minutes on hold #fail cc @Delta
681456379,negative,Southwest,@SouthwestAir I understand weather is not your fault but as a frequent flyer I expected better customer service I'll be trying @Delta
681457890,negative,Delta,@JetBlue I think it's safe to say that after 25 years of loyal #JetBlue flying we are officially DONE #Byebyejetblue
681452600,negative,United,@united Worse headed to LaGuardia delayed Why is the tray table the size of a mouse pad and the overhead the size on my pocket
681461525,negative,US Airways,@USAirways @jtrexsocial i fell asleep from a call i placed midght guess what still on hold 7 am
681451373,negative,United,@united on a 4 seg flt yvr to zurich why would you credit all miles and but only 2 segs on full fare
681456739,negative,Southwest,@SouthwestAir what's yall corporate number bc yall are not trying to accommodate me at all
681462016,negative,US Airways,@USAirways how can I make a purchase you take the money but I don't have a reservation Explain
681455167,negative,Southwest,@SouthwestAir My wife needs help She is stranded in Chicago and can't get out until Monday They won't find her bag because volume too high
681462989,negative,US Airways,"@USAirways very disappointed I wasn't ""allowed"" to change seats after checking in early online for a flight tomorrow morning"
681461473,negative,US Airways,@USAirways ANSWER THE BLOODY PHONE
681461937,negative,US Airways,@USAirways So when was I supposed to call the Internet Desk Especially since my reservation told me to directly call the main 1 800 number
681450700,negative,United,@united and I was denied an upgrade because of catering issues #poorservice
681450718,negative,United,@united 3 of 6 First seats open on UA5097 No upgrades processed Gate agents @yyz said their too busy Not cool
681677581,negative,American,@AmericanAir are you a bot Haha always same lies from you
681451550,negative,United,@united meant changed planes i hate seating over wing if u wanted I would have booked it u will get formal complaint
681449615,negative,United,@united i need it there before she lands so she can have the EWR baggage claim file to have it sent but the employee has not droppeditoffyet
681460916,negative,US Airways,@USAirways What a mess caused by the computer systems Flight 719 in 3 hours Late Flight and now no gate for us Est 26 min wait
681450142,negative,United,@united Cancelled Flightled my direct flight Newark Brussels last night now 7 hours behind schedule In EU compensation would be a given but in US
681453906,negative,United,@united @laurasbrown5 Clearly United lives in the stone age Some people don't need computers make your site better for tablets and phones
681451667,negative,United,@united well if you don't want your customers to be frustrated compensate them appropriately when you screw up royally #fakesincerity
681678355,negative,American,@AmericanAir received an email requesting I call about a res but I keep getting kicked off of your phone system Help
681450680,negative,United,@united I have proof that my situation now is due to company mistake
681453994,negative,United,@united then why do you bother responding Your customer service is THE WORST Never using you guys again
681455072,negative,Southwest,@SouthwestAir now on hold for 2 5 hours waiting to speak to someone about my Cancelled Flightled flight from Philly to ORL
681455733,negative,Southwest,"@SouthwestAir Repeating this is policy is basically repeating ""Fuck you"" to your customers I'll be shopping for a new airline ASAP"
681462703,negative,US Airways,@USAirways Doubt it Gate 35x is a cluster and every agent encounter I saw including one with me was outright rude Just very put off
681677656,negative,American,@AmericanAir I tried EXTREMELY RUDE Even the supervisor And when I asked to speak to HIS supervisor I was told no
681456131,negative,Southwest,@SouthwestAir please hire an efficiency consultant to manage your PHX baggage checkin Way to many open kiosks with 100's of ppl waiting
681450761,negative,United,@United You were doing so well until the PHL SFO flight yesterday Major miss Unfriendly Premier cabin crew Baggage cluster at SFO
681462828,negative,US Airways,@usairways I've called for 3 days and can't get thru is there some secret method i can use that doesn't result in you hanging up on me
